rating,genre,year,score,votes,continent,runtime,gross
PG-13,Action,2015,6,98000,North America,106,146936910
R,Horror,2015,7,112000,North America,95,3769214
R,Comedy,2015,6.6,110000,North America,101,36606743
PG,Animation,2015,6.7,106000,North America,93,332207671
PG-13,Drama,2015,7.1,47000,Europe,119,30229977
Not Rated,Drama,2015,6.6,100000,North America,100,354835
R,Drama,2015,7,145000,North America,108,58980521
PG-13,Action,2015,5.3,60000,Asia,114,133718711
R,Comedy,2015,6,127000,North America,100,111711453
R,Action,2015,5.7,87000,North America,96,82347656
R,Comedy,2015,6.6,77000,North America,104,49263404
R,Biography,2015,7.2,160000,Europe,122,34441873
R,Action,2015,6.3,47000,North America,93,16137046
R,Action,2015,6.7,90000,Europe,96,16810562
PG-13,Biography,2015,6.6,131000,North America,124,101134059
PG-13,Biography,2015,5.8,52000,North America,95,29674699
PG-13,Drama,2015,7.5,135000,Europe,117,62402155
R,Comedy,2015,7.3,74000,Europe,124,23459358
PG-13,Action,2015,6.5,93000,North America,117,31807156
R,Comedy,2015,6.3,191000,North America,115,215863606
PG,Action,2015,5.7,62000,North America,111,128388320
PG-13,Action,2015,5.5,135000,North America,105,244874809
R,Comedy,2015,7,93000,North America,101,4366460
R,Drama,2015,6.6,54000,Europe,113,16322067
PG-13,Comedy,2015,6.2,112000,North America,96,242786137
R,Action,2015,6.6,105000,North America,114,71561644
R,Action,2015,6.4,52000,North America,95,607595
R,Comedy,2015,5.6,53000,North America,115,117813057
PG-13,Comedy,2015,6.5,87000,North America,101,43709744
R,Biography,2015,7.5,78000,North America,124,11430025
PG,Animation,2015,6.7,113000,North America,89,474800000
R,Drama,2015,5.7,26000,North America,118,1026288
R,Biography,2015,6.9,40000,North America,122,663114
PG-13,Drama,2015,7.1,79000,North America,123,62944815
PG-13,Drama,2015,6,54000,Europe,110,34227298
PG-13,Horror,2015,6.1,97000,North America,97,112983889
PG,Action,2015,6.3,83000,North America,103,158261424
PG-13,Comedy,2015,5.4,64000,North America,105,26250020
Not Rated,Action,2015,8,107000,Asia,159,24548038
R,Drama,2015,6.4,28000,Europe,125,7545758
R,Comedy,2015,6.6,72000,North America,101,79799880
R,Comedy,2015,6,64000,North America,118,105011053
PG-13,Horror,2015,6.3,46000,North America,111,34854990
R,Comedy,2015,6.6,60000,North America,95,27391084
R,Action,2015,5.6,53000,North America,92,6738764
PG-13,Action,2015,6.2,98000,North America,109,85512300
PG-13,Biography,2015,6.7,27000,Europe,104,41387687
PG,Animation,2015,6,51000,North America,92,325186032
R,Horror,2015,6.5,68000,Europe,137,12951093
R,Action,2015,6.7,35000,Europe,105,12975143
PG-13,Comedy,2015,7.7,50000,Europe,116,30692889
R,Drama,2015,7.7,76000,North America,137,90777
PG-13,Comedy,2015,7.7,126000,North America,105,9074749
R,Comedy,2015,6.5,42000,North America,101,3224947
PG-13,Biography,2015,7.1,89000,Europe,123,48623572
R,Comedy,2015,6.9,30000,North America,102,1775133
PG-13,Drama,2015,7.6,37000,Middle East,97,5274664
PG,Action,2015,7.3,123000,North America,123,61181942
R,Comedy,2015,7.1,28000,North America,88,828874
R,Action,2015,6.4,26000,North America,104,37461274
R,Horror,2015,5.3,50000,North America,97,53329150
Not Rated,Drama,2015,6.7,4500,Europe,105,3778938
R,Animation,2015,7.3,68000,Europe,90,5659286
R,Horror,2015,5.9,20000,North America,93,38348
R,Comedy,2015,6.4,22000,North America,108,422746
Not Rated,Action,2015,5,13000,Asia,98,30810658
PG-13,Biography,2015,7.3,56000,Europe,109,61619773
PG-13,Biography,2015,7.4,88000,Europe,106,46152800
R,Action,2015,7.3,81000,Europe,102,35259653
PG,Comedy,2015,6.6,32000,Europe,122,85978292
R,Comedy,2015,6.2,6800,North America,105,282083
PG-13,Horror,2015,4.9,56000,North America,93,95437994
PG-13,Comedy,2015,6.3,12000,North America,103,5425148
R,Drama,2015,6.2,37000,Europe,96,11122090
R,Drama,2015,5.8,20000,North America,101,92166
R,Comedy,2015,6.7,15000,North America,79,7205073
Not Rated,Action,2015,7.3,32000,Asia,158,11350917
R,Drama,2015,5.3,19000,Europe,122,3334927
R,Action,2015,5.5,69000,Europe,107,47275717
PG-13,Comedy,2015,6.7,7100,North America,92,7452512
PG-13,Drama,2015,5.6,43000,North America,95,1663165
PG-13,Drama,2015,6.4,77000,North America,106,33213241
R,Horror,2015,5.7,38000,Europe,106,17671101
R,Biography,2015,6.3,65000,North America,99,5261595
PG-13,Biography,2015,7.2,53000,Europe,108,12252684
PG-13,Action,2015,5.2,40000,Europe,96,72629670
PG-13,Drama,2015,6,29000,Europe,98,381839
PG-13,Drama,2015,6.1,29000,North America,101,2084628
R,Action,2015,7.2,82000,North America,103,17986781
R,Drama,2015,7.8,38000,Europe,100,3169553
PG-13,Action,2015,5.2,49000,North America,87,51380201
PG-13,Comedy,2015,6.2,66000,North America,98,61548707
Not Rated,Action,2015,8,79000,Asia,163,121126188
Not Rated,Drama,2015,6.3,7200,Europe,92,108846
R,Action,2015,5.8,40000,North America,115,24177137
R,Comedy,2015,6.4,68000,North America,101,52395996
PG-13,Drama,2015,4.8,3500,North America,121,4842699
R,Drama,2015,6.4,27000,Europe,134,5497104
PG-13,Action,2015,7.1,51000,Asia,105,157029618
PG,Biography,2015,7.4,36000,North America,129,45710059
PG,Animation,2015,5.8,10000,North America,99,13603453
G,Animation,2015,7.1,43000,North America,88,246233113
R,Comedy,2015,5.5,11000,North America,106,3394174
PG-13,Drama,2015,6.1,15000,North America,110,906995
PG,Animation,2015,5,18000,North America,92,234798636
PG-13,Horror,2015,5.2,42000,North America,83,38356892
PG-13,Comedy,2015,5.8,22000,North America,107,42426912
PG-13,Biography,2015,6.9,37000,South America,127,27972023
PG,Animation,2015,7.7,58000,Europe,108,97571250
R,Drama,2015,6.6,12000,Europe,109,1160724
R,Horror,2015,4.3,20000,North America,81,42964410
R,Drama,2015,6.1,9700,Europe,87,121827
R,Horror,2015,5.9,17000,North America,89,35275
Not Rated,Comedy,2015,6.7,11000,Europe,104,4765472
R,Action,2015,6.5,7300,North America,120,87768
R,Action,2015,6.9,44000,Europe,84,1295574
R,Biography,2015,7.3,29000,North America,106,3072991
R,Horror,2015,6.3,31000,North America,88,143658
Not Rated,Drama,2015,6.6,4900,Oceania,96,1505434
PG,Action,2015,4.2,7500,North America,118,2333684
Not Rated,Drama,2015,6.8,4400,Asia,122,98932
PG-13,Action,2015,5.4,6500,North America,97,2801508
R,Comedy,2015,6.1,21000,North America,107,8527658
R,Comedy,2015,5.4,33000,North America,91,14431253
R,Comedy,2015,5.1,38000,North America,93,13081651
Not Rated,Action,2015,6.7,27000,North America,93,67069
R,Comedy,2015,6.1,16000,North America,79,1110522
R,Comedy,2015,6.6,19000,North America,90,14659448
PG-13,Comedy,2015,5.9,23000,North America,101,41325328
R,Biography,2015,7,30000,North America,106,10835752
R,Drama,2015,7.5,46000,Europe,107,6659121
PG,Drama,2015,6.9,62000,Europe,104,29355203
Not Rated,Action,2015,6,465,Asia,113,3191168
PG,Action,2015,4.4,35000,North America,94,107588225
R,Drama,2015,7.5,24000,North America,94,4235959
PG,Drama,2015,6.5,14000,North America,120,73256266
R,Action,2015,6,19000,Asia,127,122606884
R,Drama,2015,7.1,32000,Europe,91,14430249
Not Rated,Horror,2015,8.2,75000,Asia,163,4874159
PG-13,Comedy,2016,5.7,35000,North America,118,48782670
PG-13,Action,2016,5.9,625000,North America,123,746846894
PG-13,Action,2016,6.9,191000,North America,132,162360636
PG-13,Action,2016,7.8,694000,North America,147,1153337496
PG-13,Action,2016,6.8,249000,Asia,123,439048914
R,Action,2016,8,932000,North America,108,782836791
PG-13,Action,2016,7.5,628000,North America,115,677796076
PG-13,Horror,2016,7.3,446000,North America,117,278454417
PG-13,Drama,2016,7.4,220000,Europe,106,208314186
R,Horror,2016,7.1,235000,North America,88,157830487
R,Drama,2016,6.8,21000,Europe,89,5401447
PG,Animation,2016,7.6,289000,North America,107,644411850
PG-13,Drama,2016,7.9,621000,North America,116,203388186
PG-13,Action,2016,6.9,404000,North America,144,543934105
R,Comedy,2016,7.9,201000,North America,118,23123592
PG-13,Action,2016,7,234000,North America,122,343471816
PG,Animation,2016,7.1,140000,North America,108,634208384
PG-13,Comedy,2016,8,527000,North America,128,448906865
R,Horror,2016,7.3,242000,North America,134,321788219
PG-13,Drama,2016,7,364000,North America,116,303144152
PG,Animation,2016,8,450000,North America,108,1024121104
PG-13,Action,2016,6.1,101000,North America,114,164989338
R,Biography,2016,8.1,457000,Oceania,139,180563636
Not Rated,Drama,2016,8.1,123000,Asia,145,37767206
R,Action,2016,7.3,126000,North America,144,69411370
R,Drama,2016,7.5,248000,North America,116,30311857
PG-13,Action,2016,7.8,572000,North America,133,1056057720
PG-13,Action,2016,6.4,655000,North America,152,873637528
PG,Animation,2016,8.4,215000,Asia,106,358180115
PG,Animation,2016,7.1,141000,North America,95,521170825
R,Action,2016,7.4,294000,North America,116,62788218
PG-13,Action,2016,5.2,171000,North America,120,389681935
R,Drama,2016,7,64000,Europe,99,3096815
PG-13,Action,2016,6.7,160000,North America,127,296482446
PG-13,Action,2016,7.3,422000,Europe,132,814044001
Not Rated,Action,2016,7.6,181000,Asia,118,92764199
R,Action,2016,5.5,87000,North America,107,312242626
R,Action,2016,6.3,62000,North America,113,38803993
R,Action,2016,5.8,72000,North America,91,81093313
PG-13,Action,2016,6.3,124000,North America,86,119100758
PG,Biography,2016,7.8,209000,North America,127,236225193
R,Animation,2016,6.1,181000,North America,89,140705322
R,Horror,2016,6.5,176000,North America,112,173185859
R,Action,2016,7.6,211000,North America,102,37879877
R,Action,2016,6,93000,North America,108,118587880
PG-13,Action,2016,6.7,209000,North America,117,229147509
R,Action,2016,7.3,271000,North America,128,155160045
R,Horror,2016,6.2,87000,North America,117,3377430
R,Drama,2016,7.4,284000,North America,111,65336603
PG-13,Action,2016,6.6,213000,North America,123,415484914
R,Drama,2016,7.8,257000,North America,137,78988148
PG-13,Action,2016,6.3,166000,North America,107,216972543
R,Biography,2016,7.1,188000,North America,114,86234523
PG-13,Action,2016,6.2,168000,Europe,110,356700357
R,Drama,2016,7.2,104000,North America,161,23834809
R,Action,2016,7,40000,Europe,163,2290649
PG-13,Action,2016,5.4,110000,North America,127,150680864
PG-13,Action,2016,7.9,118000,Oceania,101,23915910
PG-13,Biography,2016,7.2,134000,North America,115,24121245
PG-13,Action,2016,6.2,165000,North America,121,220021259
PG-13,Action,2016,6.5,260000,North America,129,334897606
R,Drama,2016,7.5,68000,Europe,132,9101546
PG,Action,2016,7.4,264000,Europe,106,966554929
PG-13,Action,2016,7.2,300000,North America,103,110216998
PG-13,Biography,2016,6.6,83000,North America,141,19263938
PG,Animation,2016,7.3,250000,North America,97,1028570942
PG-13,Biography,2016,8,221000,Europe,118,140853810
PG-13,Drama,2016,6.3,119000,North America,81,148868835
R,Comedy,2016,4.8,36000,North America,94,9097072
R,Action,2016,7.1,146000,Europe,124,119520023
PG-13,Action,2016,6.1,144000,Asia,118,162146076
R,Comedy,2016,6.5,71000,North America,123,211952420
R,Comedy,2016,6.1,83000,North America,110,112343513
R,Biography,2016,7.3,143000,Europe,134,37357216
Not Rated,Action,2016,8.4,167000,Asia,161,303723636
R,Action,2016,5.3,28000,North America,118,201890
R,Action,2016,6.3,69000,North America,115,23177948
PG-13,Action,2016,7.1,157000,North America,107,121790373
PG-13,Drama,2016,6.6,37000,North America,111,23079932
PG-13,Biography,2016,7.4,248000,North America,96,240797623
R,Action,2016,5.8,41000,North America,92,8809407
PG-13,Action,2016,5.8,53000,North America,108,16457494
R,Biography,2016,7,71000,Europe,127,21011110
R,Comedy,2016,7.3,110000,North America,104,19370020
R,Drama,2016,6.4,90000,North America,146,26620002
R,Action,2016,5.9,149000,North America,99,205754447
R,Comedy,2016,5.9,117000,North America,102,94073028
PG-13,Comedy,2016,6.3,127000,North America,106,63945241
PG-13,Action,2016,5.2,103000,North America,112,109906372
PG,Animation,2016,6.5,75000,North America,92,346864886
PG-13,Action,2016,5.7,113000,North America,120,179246868
R,Comedy,2016,7.4,74000,Europe,118,9588282
R,Comedy,2016,7,109000,North America,97,4935501
PG-13,Action,2016,5.9,128000,North America,103,334933831
R,Comedy,2016,6,85000,North America,98,77068246
R,Comedy,2016,6.2,117000,North America,100,183936074
PG-13,Drama,2016,6.8,95000,North America,97,88528280
PG-13,Horror,2016,6,84000,North America,97,73929392
PG-13,Drama,2016,7.2,101000,North America,139,64414761
PG,Action,2016,6.2,98000,North America,113,299820798
R,Action,2016,6.2,96000,Europe,83,27979040
PG,Animation,2016,5.7,60000,North America,94,408754975
R,Action,2016,7.4,96000,Asia,133,52185751
PG-13,Action,2016,5.9,60000,North America,105,29918745
PG-13,Biography,2016,6.6,19000,Europe,104,7435006
PG,Animation,2016,6.5,188000,North America,87,875458631
R,Comedy,2016,6.7,57000,North America,87,9680029
R,Horror,2016,6.5,5100,Oceania,110,650352
R,Comedy,2016,7.3,42000,North America,119,7214806
PG-13,Action,2016,5.7,190000,North America,115,240697856
PG-13,Action,2016,6,87000,North America,112,245623848
Not Rated,Horror,2016,5.7,10000,North America,88,200242
R,Comedy,2016,6.9,53000,North America,117,4644472
R,Action,2016,6.3,40000,Europe,92,14857808
PG-13,Action,2016,6.8,63000,North America,117,52099090
PG,Biography,2016,7.3,5300,North America,130,2000620
Not Rated,Comedy,2016,6.2,14000,North America,120,246218
R,Horror,2016,6.1,46000,North America,89,11084630
PG,Action,2016,6.4,80000,North America,117,195243411
PG-13,Action,2016,4.7,66000,North America,101,56722693
PG-13,Drama,2016,6.6,77000,North America,112,6740647
PG,Animation,2016,6.3,84000,Europe,97,352333929
R,Action,2016,6.4,54000,North America,129,22678555
PG-13,Action,2016,6.5,120000,North America,96,85251425
R,Action,2016,5.7,79000,North America,98,125729635
PG-13,Comedy,2016,7.9,88000,Europe,106,13624522
PG-13,Drama,2016,7.2,54000,Europe,133,25975621
Not Rated,Action,2016,6.8,25000,Asia,120,78053145
R,Comedy,2016,6.2,104000,North America,111,118102725
PG,Biography,2016,7.1,23000,North America,109,73983003
R,Comedy,2016,6.2,61000,North America,109,4531320
R,Action,2016,6.4,44000,Europe,91,3719383
Not Rated,Horror,2016,5.9,33000,North America,90,368372
R,Drama,2016,6.8,12000,Europe,107,872805
R,Comedy,2016,5.7,116000,North America,92,108007109
PG-13,Action,2016,5.7,43000,North America,123,94061311
R,Action,2016,6.9,55000,North America,139,25035950
R,Biography,2016,6.7,75000,North America,100,29777777
R,Horror,2016,6.7,60000,North America,120,14880939
PG,Action,2016,6.7,55000,North America,102,143695338
Not Rated,Horror,2016,5.1,19000,Europe,102,850419
R,Action,2016,6.3,47000,North America,100,20651333
R,Drama,2016,5.7,7500,North America,96,23020
PG,Animation,2016,6.8,58000,North America,87,183388953
PG-13,Action,2016,7.5,83000,Europe,108,47309313
R,Action,2016,7.2,45000,Europe,120,5079219
PG,Animation,2016,7.8,121000,North America,101,76249438
PG-13,Comedy,2016,6.6,73000,North America,96,43763247
R,Horror,2016,5,43000,North America,89,45173154
PG-13,Drama,2016,7.8,54000,Middle East,124,6953604
R,Action,2016,6,17000,North America,104,61797
PG,Animation,2016,5.6,10000,Asia,94,13385737
PG-13,Action,2016,6.3,26000,North America,107,46771565
PG-13,Comedy,2016,5.7,10000,North America,127,3885342
R,Comedy,2016,5.9,72000,North America,105,114501299
R,Comedy,2016,6.5,33000,Oceania,89,176288
PG-13,Biography,2016,6.8,52000,Europe,111,49052787
R,Animation,2016,6.4,52000,North America,76,4462034
PG,Animation,2016,6.8,21000,Europe,89,106127278
Not Rated,Drama,2016,6.1,5000,South America,98,61249
R,Comedy,2016,6.1,42000,Europe,98,9169507
PG-13,Drama,2016,6.1,56000,North America,99,81705746
R,Drama,2016,5.4,11000,North America,109,678150
PG-13,Horror,2016,4.8,41000,North America,93,39712000
R,Horror,2016,6.5,96000,North America,98,93282604
PG,Animation,2016,5.7,16000,North America,104,64493915
PG-13,Comedy,2016,6.6,12000,North America,88,1138609
R,Comedy,2016,3.5,20000,North America,92,22227514
R,Comedy,2016,7.4,46000,Europe,162,11784207
R,Comedy,2016,6.8,19000,Europe,117,12597262
PG-13,Comedy,2016,6,29000,North America,94,90632641
R,Action,2016,6.2,22000,Europe,113,30930984
R,Drama,2016,6.1,37000,Europe,105,2840408
R,Horror,2016,6.2,21000,Europe,108,10711027
PG,Comedy,2016,6.4,24000,Europe,90,21401949
R,Biography,2016,6.8,26000,North America,117,6698679
R,Biography,2016,6.6,51000,North America,112,24972139
PG-13,Biography,2016,7,33000,Europe,123,12957265
R,Drama,2016,7.9,56000,Europe,100,15793051
Not Rated,Drama,2016,7.5,11000,Asia,154,1386707
R,Horror,2016,5.7,16000,Europe,94,22003
PG-13,Animation,2016,6.8,21000,Asia,110,5725482
PG-13,Comedy,2016,7.7,27000,North America,104,685780
R,Biography,2016,6.6,16000,South America,111,4978353
Not Rated,Drama,2016,5.8,22000,Asia,158,31668920
PG-13,Biography,2016,6.7,20000,Europe,109,7994527
Not Rated,Comedy,2016,6.7,9800,North America,98,28430
PG-13,Action,2016,5.9,55000,North America,102,124608438
Not Rated,Horror,2016,8.1,41000,Asia,136,180180
PG-13,Drama,2016,6.9,25000,Europe,84,133324
PG,Animation,2016,6,4900,Asia,90,23157646
PG-13,Biography,2016,7.1,36000,North America,134,25070261
PG-13,Biography,2016,6.9,15000,Europe,111,14459330
R,Drama,2016,7.1,30000,Europe,99,22546233
R,Horror,2016,6.1,16000,Asia,108,2063436
Not Rated,Horror,2016,6.2,9400,North America,96,73121
R,Drama,2016,5.4,5800,North America,91,217473
